trialnumber,trlid,blocknumber,arraytiltcond,probetiltcond,stim1cond,stim2cond,trialDifficultyChange,trialdifficulty,difficultyOri,stim1ori,addToStim1,stim2ori,correctResp,delay1,delay2,ITI,stim1trig,stim2trig,respcuetrig,buttonpresstrig,fbtrig,rt,resptime,PerceptDecCorrect,trlResponded,buttonResponded,buttontrig,subid,fbgiven,prevtrlfb,rewarded,unrewarded
1,1,1,1,0,1,-1,0,0,2,35,0,35,d,5.87,0.44,3.6,10,11,31,-100,60,0.2723859598,0.4201155327,1,1,d,40.0,13,correct,,1,0
2,2,1,0,1,-1,1,0,0,2,-52,2,-50,k,4.63,0.63,3.86,1,3,23,-100,60,0.4162558894,0.5502167022,1,1,k,50.0,13,correct,correct,1,0
3,3,1,0,1,-1,1,0,0,2,-33,2,-31,k,5.23,0.62,3.28,1,3,23,-100,60,0.5161273677,0.7002766581,1,1,k,50.0,13,correct,correct,1,0
4,4,1,0,0,-1,-1,0,0,2,-32,0,-32,d,5.71,0.69,4.64,1,2,22,-100,61,0.6928929307,0.8103266699,0,1,k,50.0,13,incorrect,correct,0,1
5,5,1,1,0,1,-1,0,0,2,31,0,31,d,5.87,0.63,4.55,10,11,31,-100,61,0.5695103573,0.7503185959,0,1,k,50.0,13,incorrect,incorrect,0,1
6,6,1,1,1,1,1,0,0,2,44,2,46,k,4.71,0.63,4.83,10,12,32,-100,61,0.4905538808,0.6102441628,0,1,d,40.0,13,incorrect,incorrect,0,1
7,7,1,0,1,-1,1,0,0,2,-46,2,-44,k,5.94,0.49,3.01,1,3,23,-100,60,0.4025133582,0.5702222445,1,1,k,50.0,13,correct,incorrect,1,0
8,8,1,1,0,1,-1,0,0,2,35,0,35,d,6.5,0.57,4.41,10,11,31,-100,60,0.3707954606,0.4901918076,1,1,d,40.0,13,correct,correct,1,0
9,9,1,0,0,-1,-1,0,0,2,-59,0,-59,d,6.23,0.43,4.49,1,2,22,-100,61,0.5699026508,0.7202653797,0,1,k,50.0,13,incorrect,correct,0,1
10,10,1,1,1,1,1,0,0,2,59,2,61,k,6.1,0.53,3.07,10,12,32,-100,61,1.1671463899,1.3005794882,0,1,d,40.0,13,incorrect,incorrect,0,1
11,11,1,1,1,1,1,0,0,2,56,2,58,k,4.92,0.66,3.35,10,12,32,-100,61,0.4669105006,0.5802223072,0,1,d,40.0,13,incorrect,incorrect,0,1
12,12,1,1,0,1,-1,0,0,2,58,0,58,d,5.87,0.64,4.87,10,11,31,-100,60,0.4834846153,0.6302383012,1,1,d,40.0,13,correct,incorrect,1,0
13,13,1,0,0,-1,-1,0,0,2,-51,0,-51,d,5.61,0.58,3.25,1,2,22,-100,61,0.4972622134,0.6502555325,0,1,k,50.0,13,incorrect,correct,0,1
14,14,1,0,0,-1,-1,1,1,4,-48,0,-48,d,4.03,0.6,3.6,1,2,22,-100,61,0.3691989173,0.5001502461,0,1,k,50.0,13,incorrect,incorrect,0,1
15,15,1,0,0,-1,-1,0,1,4,-39,0,-39,d,6.5,0.41,4.92,1,2,22,-100,61,0.3458868199,0.4902992891,0,1,k,50.0,13,incorrect,incorrect,0,1
16,16,1,0,1,-1,1,0,1,4,-47,4,-43,k,5.61,0.52,3.31,1,3,23,-100,60,0.3776012964,0.4901775527,1,1,k,50.0,13,correct,incorrect,1,0
17,17,1,0,0,-1,-1,0,1,4,-51,0,-51,d,5.23,0.65,4.82,1,2,22,-100,61,0.4446632406,0.5602045058,0,1,k,50.0,13,incorrect,correct,0,1
18,18,1,0,0,-1,-1,0,1,4,-45,0,-45,d,4.54,0.6,3.75,1,2,22,-100,61,0.7965553439,0.950380576,0,1,k,50.0,13,incorrect,incorrect,0,1
19,19,1,0,0,-1,-1,0,1,4,-40,0,-40,d,4.46,0.66,4.61,1,2,22,-100,60,0.4558430347,0.5602424237,1,1,d,40.0,13,correct,incorrect,1,0
20,20,1,0,1,-1,1,0,1,4,-48,4,-44,k,6.74,0.5,3.94,1,3,23,-100,60,0.4525008425,0.5902155276,1,1,k,50.0,13,correct,correct,1,0
21,21,1,1,0,1,-1,0,1,4,50,0,50,d,5.54,0.58,4.25,10,11,31,-100,60,0.3758975567,0.4801082114,1,1,d,40.0,13,correct,correct,1,0
22,22,1,1,1,1,1,0,1,4,50,4,54,k,6.97,0.51,3.41,10,12,32,-100,61,0.2688755603,0.3901281739,0,1,d,40.0,13,incorrect,correct,0,1
23,23,1,0,0,-1,-1,0,1,4,-31,0,-31,d,4.23,0.42,3.94,1,2,22,-100,61,0.7971243975,0.9504068049,0,1,k,50.0,13,incorrect,incorrect,0,1
24,24,1,1,1,1,1,0,1,4,40,4,44,k,6.83,0.69,3.54,10,12,32,-100,60,0.2996115838,0.4201269366,1,1,k,50.0,13,correct,incorrect,1,0
25,25,1,1,1,1,1,0,1,4,56,4,60,k,6.99,0.43,3.18,10,12,32,-100,61,0.34471165,0.4501436604,0,1,d,40.0,13,incorrect,correct,0,1
26,26,1,0,1,-1,1,1,3,12,-38,12,-26,k,4.11,0.51,3.65,1,3,23,-100,60,0.3072886761,0.4701497729,1,1,k,50.0,13,correct,incorrect,1,0
27,27,1,1,1,1,1,0,3,12,37,12,49,k,5.41,0.5,3.42,10,12,32,-100,60,0.2610465113,0.4101605153,1,1,k,50.0,13,correct,correct,1,0
28,28,1,1,1,1,1,0,3,12,30,12,42,k,5.52,0.68,4.57,10,12,32,-100,60,0.2101894812,0.3901159147,1,1,k,50.0,13,correct,correct,1,0
29,29,1,0,0,-1,-1,0,3,12,-38,0,-38,d,4.9,0.47,4.8,1,2,22,-100,61,0.31560239,0.460146289,0,1,k,50.0,13,incorrect,correct,0,1
30,30,1,1,1,1,1,0,3,12,43,12,55,k,5.49,0.66,4.64,10,12,32,-100,60,0.6205384456,0.80033516,1,1,k,50.0,13,correct,incorrect,1,0
31,31,1,0,1,-1,1,0,3,12,-36,12,-24,k,6.96,0.66,3.85,1,3,23,-100,60,0.2049950137,0.3701103725,1,1,k,50.0,13,correct,correct,1,0
32,32,1,0,1,-1,1,0,3,12,-42,12,-30,k,6.99,0.69,4.48,1,3,23,-100,60,0.243412691,0.4102027097,1,1,k,50.0,13,correct,correct,1,0
33,33,1,1,1,1,1,0,3,12,54,12,66,k,6.59,0.45,3.07,10,12,32,-100,61,0.8526638609,0.9504162131,0,1,d,40.0,13,incorrect,correct,0,1
34,34,1,0,0,-1,-1,0,3,12,-54,0,-54,d,5.59,0.62,4.66,1,2,22,-100,62,,,-1,0,,,13,timed out,incorrect,0,0
35,35,1,0,1,-1,1,0,3,12,-53,12,-41,k,5.48,0.41,4.15,1,3,23,-100,60,0.294401436,0.4801412827,1,1,k,50.0,13,correct,timed out,1,0
36,36,1,0,0,-1,-1,0,3,12,-35,0,-35,d,6.84,0.56,3.9,1,2,22,-100,61,0.3790649844,0.5602062164,0,1,k,50.0,13,incorrect,correct,0,1
37,37,1,1,0,1,-1,0,3,12,35,0,35,d,5.15,0.46,4.73,10,11,31,-100,60,0.4003523229,0.5001915852,1,1,d,40.0,13,correct,incorrect,1,0
38,38,1,1,0,1,-1,0,3,12,47,0,47,d,6.7,0.62,4.15,10,11,31,-100,60,0.2947643645,0.4000737831,1,1,d,40.0,13,correct,correct,1,0
39,39,1,0,0,-1,-1,0,3,12,-59,0,-59,d,6.16,0.59,3.35,1,2,22,-100,60,0.4283733676,0.5001864534,1,1,d,40.0,13,correct,correct,1,0
40,40,1,1,1,1,1,0,3,12,32,12,44,k,5.6,0.56,4.19,10,12,32,-100,60,0.3076812547,0.4600892696,1,1,k,50.0,13,correct,correct,1,0
41,41,1,0,1,-1,1,1,2,8,-36,8,-28,k,4.12,0.48,3.45,1,3,23,-100,60,0.2722744868,0.4201548761,1,1,k,50.0,13,correct,correct,1,0
42,42,1,1,0,1,-1,0,2,8,38,0,38,d,6.12,0.52,3.39,10,11,31,-100,60,0.231331135,0.3200806939,1,1,d,40.0,13,correct,correct,1,0
43,43,1,1,0,1,-1,0,2,8,37,0,37,d,6.46,0.67,4.36,10,11,31,-100,60,0.110318288,0.2100098701,1,1,d,40.0,13,correct,correct,1,0
44,44,1,1,0,1,-1,0,2,8,46,0,46,d,5.92,0.63,3.76,10,11,31,-100,60,0.5437190563,0.6302254718,1,1,d,40.0,13,correct,correct,1,0
45,45,1,1,1,1,1,0,2,8,46,8,54,k,4.72,0.5,3.25,10,12,32,-100,62,,,-1,0,,,13,timed out,correct,0,0
46,46,1,0,0,-1,-1,0,2,8,-45,0,-45,d,4.21,0.54,4.72,1,2,22,-100,61,0.2150415472,0.350095422,0,1,k,50.0,13,incorrect,timed out,0,1
47,47,1,0,1,-1,1,0,2,8,-31,8,-23,k,4.92,0.46,4.32,1,3,23,-100,60,0.2866108751,0.4701338074,1,1,k,50.0,13,correct,incorrect,1,0
48,48,1,1,1,1,1,0,2,8,50,8,58,k,6.59,0.54,4.46,10,12,32,-100,61,0.3633843638,0.43014382,0,1,d,40.0,13,incorrect,correct,0,1
49,49,1,0,1,-1,1,0,2,8,-55,8,-47,k,4.18,0.46,3.7,1,3,23,-100,60,0.2918424052,0.4402077445,1,1,k,50.0,13,correct,incorrect,1,0
50,50,1,0,1,-1,1,0,2,8,-33,8,-25,k,4.88,0.66,3.56,1,3,23,-100,60,0.2817901697,0.4902157557,1,1,k,50.0,13,correct,correct,1,0
51,51,1,1,0,1,-1,0,2,8,33,0,33,d,4.32,0.45,3.84,10,11,31,-100,60,0.2798526505,0.380121554,1,1,d,40.0,13,correct,correct,1,0
52,52,1,1,1,1,1,0,2,8,49,8,57,k,6.45,0.56,3.58,10,12,32,-100,60,0.230834211,0.4301210123,1,1,k,50.0,13,correct,correct,1,0
53,53,1,0,1,-1,1,1,3,12,-36,12,-24,k,5.87,0.47,4.23,1,3,23,-100,60,0.2963375298,0.430176036,1,1,k,50.0,13,correct,correct,1,0
54,54,1,1,0,1,-1,0,3,12,45,0,45,d,4.21,0.43,3.17,10,11,31,-100,60,0.2586214761,0.340103342,1,1,d,40.0,13,correct,correct,1,0
55,55,1,0,1,-1,1,0,3,12,-56,12,-44,k,4.19,0.68,3.21,1,3,23,-100,60,0.3011930169,0.4701569003,1,1,k,50.0,13,correct,correct,1,0
56,56,1,1,0,1,-1,0,3,12,31,0,31,d,4.28,0.53,3.91,10,11,31,-100,60,0.2733966287,0.3600977655,1,1,d,40.0,13,correct,correct,1,0
57,57,1,0,0,-1,-1,0,3,12,-34,0,-34,d,6.32,0.49,4.47,1,2,22,-100,61,0.1944059405,0.3601162968,0,1,k,50.0,13,incorrect,correct,0,1
58,58,1,0,0,-1,-1,0,3,12,-55,0,-55,d,5.69,0.57,4.34,1,2,22,-100,61,0.693525846,0.8703341736,0,1,k,50.0,13,incorrect,incorrect,0,1
59,59,1,0,1,-1,1,0,3,12,-46,12,-34,k,4.48,0.55,3.78,1,3,23,-100,60,0.2934417994,0.3900765714,1,1,k,50.0,13,correct,incorrect,1,0
60,60,1,1,0,1,-1,0,3,12,49,0,49,d,5.67,0.63,4.35,10,11,31,-100,62,,,-1,0,,,13,timed out,correct,0,0
61,61,1,1,0,1,-1,0,3,12,58,0,58,d,4.18,0.61,4.62,10,11,31,-100,60,0.2976974425,0.3800713769,1,1,d,40.0,13,correct,timed out,1,0
62,62,1,1,0,1,-1,0,3,12,39,0,39,d,5.02,0.49,3.77,10,11,31,-100,61,0.2256172208,0.370129474,0,1,k,50.0,13,incorrect,correct,0,1
63,63,1,1,1,1,1,0,3,12,41,12,53,k,4.16,0.69,3.1,10,12,32,-100,60,0.1623556197,0.300067739,1,1,k,50.0,13,correct,incorrect,1,0
64,64,1,1,1,1,1,0,3,12,56,12,68,k,6.5,0.5,4.69,10,12,32,-100,61,0.3506145836,0.4700967448,0,1,d,40.0,13,incorrect,correct,0,1
1,65,2,1,1,1,1,0,1,4,33,4,37,k,4.09,0.53,4.63,10,12,32,-100,60,0.2491665189,0.4101260186,1,1,k,50.0,13,correct,incorrect,1,0
2,66,2,0,0,-1,-1,0,1,4,-50,0,-50,d,4.1,0.62,3.07,1,2,22,-100,61,0.2878313754,0.5201580692,0,1,k,50.0,13,incorrect,correct,0,1
3,67,2,1,0,1,-1,0,1,4,35,0,35,d,5.61,0.61,4.23,10,11,31,-100,61,0.2871785032,0.4701774273,0,1,k,50.0,13,incorrect,incorrect,0,1
4,68,2,1,1,1,1,0,1,4,59,4,63,k,4.2,0.69,4.54,10,12,32,-100,60,0.4607352994,0.6102062449,1,1,k,50.0,13,correct,incorrect,1,0
5,69,2,1,1,1,1,0,1,4,46,4,50,k,5.8,0.57,4.09,10,12,32,-100,60,0.497901686,0.6303121413,1,1,k,50.0,13,correct,correct,1,0
6,70,2,0,1,-1,1,0,1,4,-37,4,-33,k,5.16,0.56,4.01,1,3,23,-100,60,0.7455061584,0.8803581845,1,1,k,50.0,13,correct,correct,1,0
7,71,2,0,0,-1,-1,0,1,4,-33,0,-33,d,5.87,0.65,4.06,1,2,22,-100,60,0.5202977667,0.6102059598,1,1,d,40.0,13,correct,correct,1,0
8,72,2,1,0,1,-1,0,1,4,39,0,39,d,6.38,0.47,4.16,10,11,31,-100,61,0.5632259639,0.7002504292,0,1,k,50.0,13,incorrect,correct,0,1
9,73,2,0,0,-1,-1,0,1,4,-60,0,-60,d,4.37,0.58,4.86,1,2,22,-100,61,0.2647869841,0.3801329578,0,1,k,50.0,13,incorrect,incorrect,0,1
10,74,2,1,0,1,-1,0,1,4,38,0,38,d,5.1,0.64,3.75,10,11,31,-100,60,0.4362945029,0.5201794515,1,1,d,40.0,13,correct,incorrect,1,0
11,75,2,0,0,-1,-1,0,1,4,-53,0,-53,d,5.83,0.6,3.78,1,2,22,-100,61,0.4418131258,0.5702025728,0,1,k,50.0,13,incorrect,correct,0,1
12,76,2,0,1,-1,1,0,1,4,-59,4,-55,k,4.35,0.43,4.37,1,3,23,-100,61,0.4855301864,0.5902066896,0,1,d,40.0,13,incorrect,incorrect,0,1
13,77,2,1,1,1,1,0,1,4,44,4,48,k,6.11,0.44,3.6,10,12,32,-100,61,0.3148197987,0.4001171179,0,1,d,40.0,13,incorrect,incorrect,0,1
14,78,2,1,1,1,1,0,1,4,46,4,50,k,4.71,0.45,3.45,10,12,32,-100,60,0.2269583171,0.3601188626,1,1,k,50.0,13,correct,incorrect,1,0
15,79,2,1,1,1,1,0,1,4,50,4,54,k,6.01,0.49,3.43,10,12,32,-100,60,0.2984643535,0.4001239602,1,1,k,50.0,13,correct,correct,1,0
16,80,2,0,0,-1,-1,1,0,2,-55,0,-55,d,5.11,0.57,3.66,1,2,22,-100,61,0.4182658233,0.5402157842,0,1,k,50.0,13,incorrect,correct,0,1
17,81,2,0,1,-1,1,0,0,2,-51,2,-49,k,5.2,0.6,4.45,1,3,23,-100,61,0.4598207082,0.560196238,0,1,d,40.0,13,incorrect,incorrect,0,1
18,82,2,0,1,-1,1,0,0,2,-43,2,-41,k,6.53,0.61,3.06,1,3,23,-100,60,0.1730367792,0.3100814864,1,1,k,50.0,13,correct,incorrect,1,0
19,83,2,0,1,-1,1,0,0,2,-39,2,-37,k,5.41,0.56,4.43,1,3,23,-100,60,0.4002211783,0.5202130929,1,1,k,50.0,13,correct,correct,1,0
20,84,2,1,1,1,1,0,0,2,42,2,44,k,6.56,0.61,3.55,10,12,32,-100,61,0.2894370417,0.3601009015,0,1,d,40.0,13,incorrect,correct,0,1
21,85,2,0,0,-1,-1,0,0,2,-57,0,-57,d,4.49,0.42,4.4,1,2,22,-100,60,0.4689842963,0.6302434329,1,1,d,40.0,13,correct,incorrect,1,0
22,86,2,1,1,1,1,0,0,2,35,2,37,k,4.12,0.56,3.1,10,12,32,-100,60,0.2937317431,0.4301210123,1,1,k,50.0,13,correct,correct,1,0
23,87,2,0,0,-1,-1,0,0,2,-60,0,-60,d,4.56,0.61,4.6,1,2,22,-100,61,0.2194930519,0.2900505705,0,1,k,50.0,13,incorrect,correct,0,1
24,88,2,1,0,1,-1,0,0,2,58,0,58,d,5.86,0.57,3.91,10,11,31,-100,60,0.2605758161,0.3000623222,1,1,d,40.0,13,correct,incorrect,1,0
25,89,2,1,1,1,1,0,0,2,31,2,33,k,4.74,0.43,4.78,10,12,32,-100,60,0.2342801785,0.3500825926,1,1,k,50.0,13,correct,correct,1,0
26,90,2,1,0,1,-1,0,0,2,60,0,60,d,5.2,0.59,3.51,10,11,31,-100,61,0.1942534136,0.2800536439,0,1,k,50.0,13,incorrect,correct,0,1
27,91,2,1,0,1,-1,0,0,2,43,0,43,d,4.68,0.59,4.27,10,11,31,-100,60,0.5540398531,0.6202370981,1,1,d,40.0,13,correct,incorrect,1,0
28,92,2,0,1,-1,1,0,0,2,-40,2,-38,k,6.77,0.68,4.54,1,3,23,-100,61,0.2622379317,0.3601296963,0,1,d,40.0,13,incorrect,correct,0,1
29,93,2,1,0,1,-1,1,2,8,54,0,54,d,6.98,0.4,3.68,10,11,31,-100,61,1.0850760838,1.220533656,0,1,k,50.0,13,incorrect,incorrect,0,1
30,94,2,0,1,-1,1,0,2,8,-47,8,-39,k,4.01,0.51,3.68,1,3,23,-100,60,0.2190531472,0.3400896573,1,1,k,50.0,13,correct,incorrect,1,0
31,95,2,1,0,1,-1,0,2,8,43,0,43,d,6.54,0.54,4.06,10,11,31,-100,61,0.2720763444,0.41011547,0,1,k,50.0,13,incorrect,correct,0,1
32,96,2,0,1,-1,1,0,2,8,-35,8,-27,k,6.57,0.66,4.68,1,3,23,-100,61,0.3663128803,0.4501907014,0,1,d,40.0,13,incorrect,incorrect,0,1
33,97,2,1,0,1,-1,0,2,8,43,0,43,d,6.52,0.63,4.61,10,11,31,-100,61,0.7889555129,0.9403662584,0,1,k,50.0,13,incorrect,incorrect,0,1
34,98,2,0,0,-1,-1,0,2,8,-44,0,-44,d,4.38,0.5,4.0,1,2,22,-100,61,0.2106390792,0.3401044824,0,1,k,50.0,13,incorrect,incorrect,0,1
35,99,2,1,1,1,1,0,2,8,44,8,52,k,6.85,0.57,4.08,10,12,32,-100,60,0.2235625266,0.3400759727,1,1,k,50.0,13,correct,incorrect,1,0
36,100,2,0,0,-1,-1,0,2,8,-51,0,-51,d,4.61,0.54,3.2,1,2,22,-100,60,0.2380306297,0.3100786355,1,1,d,40.0,13,correct,correct,1,0
37,101,2,1,0,1,-1,0,2,8,45,0,45,d,4.26,0.56,4.91,10,11,31,-100,62,,,-1,0,,,13,timed out,correct,0,0
38,102,2,0,1,-1,1,0,2,8,-31,8,-23,k,4.63,0.49,4.12,1,3,23,-100,61,0.2448715324,0.2800530737,0,1,d,40.0,13,incorrect,timed out,0,1
39,103,2,0,0,-1,-1,0,2,8,-53,0,-53,d,6.08,0.6,3.57,1,2,22,-100,61,0.2843879737,0.4301509475,0,1,k,50.0,13,incorrect,incorrect,0,1
40,104,2,1,1,1,1,0,2,8,33,8,41,k,5.56,0.66,4.64,10,12,32,-100,60,0.229265037,0.3801172775,1,1,k,50.0,13,correct,incorrect,1,0
